Fund,Sector,Country,Percent,Date,ISIN
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Japan,6,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Singapore,1,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Canada,2,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,USA,48,30/06/2014,GB00B6832P16
Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,Cash/Cash Equiv.,1,30/06/2014,GB00B6832P16
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Germany,2,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Netherlands,2,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Sweden,1,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,UK,2,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Japan,5,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,South Korea,4,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Taiwan,4,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Israel,3,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,USA,67,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Cayman Islands,4,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Cash/Cash Equiv.,6,30/06/2014,GB0004220025
Polar Capital Technology,Sector Specialist: Tech Media & Telecomm,Fixed Interest,0,30/06/2014,GB0004220025
Premier Energy & Water,Split Capital Trust,India,9.63,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Poland,2.92,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,France,3.33,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Italy,6.44,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,UK,24.05,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Australia,1.23,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,China,19.98,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Malaysia,3,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Philippines,0.72,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Brazil,9.08,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Other Latin America,3.07,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Other Middle East,2.52,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,USA,8.8,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Cash/Cash Equiv.,1.8,30/06/2014,GB0033537902
Premier Energy & Water,Split Capital Trust,Fixed Interest,3.43,30/06/2014,GB0033537902
Princess Private Equity Holding,Private Equity,Not reported,,,
Private Equity Investor,Private Equity,USA,80.75,30/06/2014,GB0000504034
Private Equity Investor,Private Equity,Cash/Cash Equiv.,19.25,30/06/2014,GB0000504034
Private Equity Investor,Private Equity,Fixed Interest,0,30/06/2014,GB0000504034
Prospect Japan,Japanese Smaller Companies,Not reported,,,
ProVen Growth and Income VCT,VCT Generalist,Not reported,,,
ProVen VCT,VCT Generalist,Not reported,,,
Puma High Income VCT,VCT Generalist,Not reported,,,
Puma VCT 10,VCT Generalist Pre Qualifying,Not reported,,,
Puma VCT 8,VCT Generalist Pre Qualifying,Not reported,,,
Puma VCT 9,VCT Generalist Pre Qualifying,Not reported,,,
Puma VCT VII,VCT Generalist,Not reported,,,
Qatar Investment,Country Specialists: Other,Other European,0.02,30/06/2014,IM00B1Z40704
Qatar Investment,Country Specialists: Other,Kuwait,1.51,30/06/2014,IM00B1Z40704
Qatar Investment,Country Specialists: Other,Oman,2.62,30/06/2014,IM00B1Z40704
Qatar Investment,Country Specialists: Other,Other Middle East,85.35,30/06/2014,IM00B1Z40704
Qatar Investment,Country Specialists: Other,United Arab Emirates,2.95,30/06/2014,IM00B1Z40704
Qatar Investment,Country Specialists: Other,Cash/Cash Equiv.,7.55,30/06/2014,IM00B1Z40704
RCM Technology,Sector Specialist: Tech Media & Telecomm,France,1.21,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Netherlands,2.3,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Spain,2.04,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Sweden,0.59,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,UK,0.19,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,China,3.37,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Hong Kong,0.52,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Japan,0.99,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Singapore,1.31,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Taiwan,1.34,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Canada,1.04,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,USA,82.1,30/06/2014,GB0003390720
RCM Technology,Sector Specialist: Tech Media & Telecomm,Cash/Cash Equiv.,3,30/06/2014,GB0003390720
Real Estate Credit Investments,Sector Specialist: Debt,Not reported,,,
Renewables Infrastructure Group,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
RENN Universal Growth,North American Smaller Companies,USA,93.82,30/06/2014,GB0007325185
RENN Universal Growth,North American Smaller Companies,Cash/Cash Equiv.,5.95,30/06/2014,GB0007325185
RENN Universal Growth,North American Smaller Companies,Fixed Interest,0.23,30/06/2014,GB0007325185
Rensburg AIM VCT,VCT AIM Quoted,Not reported,,,
Rights & Issues,Split Capital Trust,Not reported,,,
RIT Capital Partners,Global,Not reported,,,
Riverstone Energy,Sector Specialist: Commodities & Natural Resources,Not reported,,,
Sanditon Investment,Europe,Not reported,,,
Schroder AsiaPacific,Asia Pacific - Excluding Japan,India,14,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Sri Lanka,1,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Australia,1,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,China,6,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Hong Kong,22,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Indonesia,2,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Philippines,2,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Singapore,11,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,South Korea,11,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Taiwan,12,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Thailand,7,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,USA,9,30/06/2014,GB0007918872
Schroder AsiaPacific,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,2,30/06/2014,GB0007918872
Schroder Income Growth,UK Equity Income,France,3,30/06/2014,GB0007915860
Schroder Income Growth,UK Equity Income,Ireland,1,30/06/2014,GB0007915860
Schroder Income Growth,UK Equity Income,Norway,1,30/06/2014,GB0007915860
Schroder Income Growth,UK Equity Income,Sweden,3,30/06/2014,GB0007915860
Schroder Income Growth,UK Equity Income,UK,90,30/06/2014,GB0007915860
Schroder Income Growth,UK Equity Income,Cash/Cash Equiv.,2,30/06/2014,GB0007915860
Schroder Japan Growth,Japan,Japan,97,30/06/2014,GB0008022849
Schroder Japan Growth,Japan,Cash/Cash Equiv.,3,30/06/2014,GB0008022849
Schroder Oriental Income,Asia Pacific - Excluding Japan,Luxembourg,1,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,UK,3,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Australia,21,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,China,5,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Hong Kong,18,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Indonesia,1,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,New Zealand,2,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Philippines,1,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Singapore,16,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,South Korea,4,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Taiwan,13,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Thailand,7,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Cayman Islands,1,30/06/2014,GB00B0CRWN59
Schroder Oriental Income,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,7,30/06/2014,GB00B0CRWN59
Schroder Real Estate,Property Direct - UK,Not reported,,,
Schroder UK Growth,UK All Companies,Spain,1,30/06/2014,GB0007913485
Schroder UK Growth,UK All Companies,UK,97,30/06/2014,GB0007913485
Schroder UK Growth,UK All Companies,Cash/Cash Equiv.,2,30/06/2014,GB0007913485
Schroder UK Mid Cap,UK All Companies,Ireland,4,30/06/2014,GB0006108418
Schroder UK Mid Cap,UK All Companies,UK,94,30/06/2014,GB0006108418
Schroder UK Mid Cap,UK All Companies,Cash/Cash Equiv.,2,30/06/2014,GB0006108418
Scottish American,Global Equity Income,Denmark,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Finland,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,France,3,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Germany,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Netherlands,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Norway,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Portugal,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Sweden,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Switzerland,3,30/06/2014,GB0007873697
Scottish American,Global Equity Income,UK,37,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Australia,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,China,4,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Hong Kong,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Japan,5,30/06/2014,GB0007873697
Scottish American,Global Equity Income,South Korea,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Taiwan,3,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Thailand,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Brazil,2,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Egypt,1,30/06/2014,GB0007873697
Scottish American,Global Equity Income,USA,20,30/06/2014,GB0007873697
Scottish American,Global Equity Income,Fixed Interest,6,30/06/2014,GB0007873697
Scottish Investment Trust,Global,South Africa,0.99,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Poland,0.6,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Russia,0.45,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Belgium,0.33,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Denmark,3.57,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Finland,3.1,30/06/2014,GB0007826091
Scottish Investment Trust,Global,France,5.01,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Germany,6.15,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Netherlands,1.02,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Norway,2.19,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Spain,0.34,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Sweden,1.89,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Switzerland,3.72,30/06/2014,GB0007826091
Scottish Investment Trust,Global,UK,16.98,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Australia,2.34,30/06/2014,GB0007826091
Scottish Investment Trust,Global,China,4.11,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Hong Kong,0.51,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Indonesia,0.31,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Japan,3.81,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Philippines,0.09,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Singapore,1.65,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Taiwan,0.44,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Thailand,0.99,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Brazil,0.88,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Mexico,1.04,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Canada,2.26,30/06/2014,GB0007826091
Scottish Investment Trust,Global,USA,25.45,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Cash/Cash Equiv.,9.78,30/06/2014,GB0007826091
Scottish Investment Trust,Global,Fixed Interest,0,30/06/2014,GB0007826091
Scottish Mortgage,Global,India,2,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Czech Republic,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Poland,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Russia,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Denmark,2,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,France,3,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Germany,4,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Italy,3,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Netherlands,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Spain,8,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Sweden,4,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,UK,9,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,China,18,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Japan,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Taiwan,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Brazil,1,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,USA,38,30/06/2014,GB00BLDYK618
Scottish Mortgage,Global,Fixed Interest,2,30/06/2014,GB00BLDYK618
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,India,21.4,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Sri Lanka,2.8,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,China,13.9,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Hong Kong,7.5,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Indonesia,2.2,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Malaysia,3.9,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Philippines,0.9,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Singapore,15.1,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,South Korea,3.9,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Taiwan,11.5,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Thailand,1.9,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,15,30/06/2014,GB0007836132
Scottish Oriental Smaller Companies,Asia Pacific - Excluding Japan,Fixed Interest,0,30/06/2014,GB0007836132
Securities Trust of Scotland,Global Equity Income,France,13.14,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Germany,8.34,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Sweden,3.26,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Switzerland,5.94,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,UK,21.76,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Australia,3.37,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Hong Kong,1.05,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Japan,2.57,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Singapore,1.34,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Thailand,1.35,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Canada,2.19,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,USA,34.67,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Cash/Cash Equiv.,1.02,30/06/2014,GB00B09G3N23
Securities Trust of Scotland,Global Equity Income,Fixed Interest,0,30/06/2014,GB00B09G3N23
Shires Income,UK Equity Income,UK,69.16,30/06/2014,GB0008052507
Shires Income,UK Equity Income,Cash/Cash Equiv.,4.81,30/06/2014,GB0008052507
Shires Income,UK Equity Income,Fixed Interest,26.03,30/06/2014,GB0008052507
Small Companies Dividend,Split Capital Trust,UK,99.81,30/06/2014,GB0006615826
Small Companies Dividend,Split Capital Trust,Cash/Cash Equiv.,0.19,30/06/2014,GB0006615826
Standard Life Equity Income,UK Equity Income,UK,96.88,30/06/2014,GB0006039597
Standard Life Equity Income,UK Equity Income,Israel,0.69,30/06/2014,GB0006039597
Standard Life Equity Income,UK Equity Income,Cash/Cash Equiv.,2.43,30/06/2014,GB0006039597
Standard Life Equity Income,UK Equity Income,Fixed Interest,0,30/06/2014,GB0006039597
Standard Life European Private Equity,Private Equity,Not reported,,,
Standard Life Investments Property Income,Property Direct - UK,Not reported,,,
Standard Life UK Smaller Companies,UK Smaller Companies,Ireland,1.29,30/06/2014,GB0002959582
Standard Life UK Smaller Companies,UK Smaller Companies,UK,87.83,30/06/2014,GB0002959582
Standard Life UK Smaller Companies,UK Smaller Companies,Cash/Cash Equiv.,10.88,30/06/2014,GB0002959582
Starwood European Real Estate Finance,Sector Specialist: Debt,Not reported,,,
Strategic Equity Capital,UK Smaller Companies,UK,87.52,30/06/2014,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,USA,1.84,30/06/2014,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,Cash/Cash Equiv.,10.64,30/06/2014,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,Fixed Interest,0,30/06/2014,GB00B0BDCB21
Tamar European Industrial,Property Direct - Europe,Not reported,,,
Target Healthcare REIT,Property Specialist,Not reported,,,
Temple Bar,UK Equity Income,France,1,30/06/2014,GB0008825324
Temple Bar,UK Equity Income,Ireland,1,30/06/2014,GB0008825324
Temple Bar,UK Equity Income,UK,77,30/06/2014,GB0008825324
Temple Bar,UK Equity Income,USA,5,30/06/2014,GB0008825324
Temple Bar,UK Equity Income,Cash/Cash Equiv.,14,30/06/2014,GB0008825324
Temple Bar,UK Equity Income,Fixed Interest,2,30/06/2014,GB0008825324
Templeton Emerging Markets,Global Emerging Markets,Not reported,,,
Third Point Offshore Investors,Hedge Funds,Not reported,,,
Third Point Offshore Investors USD,Hedge Funds,Not reported,,,
Threadneedle UK Select Trust,UK All Companies,Not reported,,,
TP10 VCT,VCT Generalist,Not reported,,,
TP5 VCT,VCT Generalist,Not reported,,,
TP5 VCT B shares,VCT Generalist,Not reported,,,
TP70 2010 VCT,VCT Generalist,Not reported,,,
TR European Growth,European Smaller Companies,European Emerging,0.2,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Austria,4.45,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Belgium,3.03,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Denmark,3.48,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Finland,4.69,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,France,13.46,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Germany,23.33,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Greece,2.77,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Ireland,2.51,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Italy,10.45,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Luxembourg,1.74,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Netherlands,5.48,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Norway,4.1,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Portugal,0.39,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Spain,4.95,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Sweden,3.71,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Switzerland,11.65,30/06/2014,GB0009066928
TR European Growth,European Smaller Companies,Cash/Cash Equiv.,-0.39,30/06/2014,GB0009066928
TR Property,Property Securities,Austria,0.83,30/06/2014,GB0009064097
TR Property,Property Securities,Belgium,0.52,30/06/2014,GB0009064097
TR Property,Property Securities,Finland,0.54,30/06/2014,GB0009064097
TR Property,Property Securities,France,17.76,30/06/2014,GB0009064097
TR Property,Property Securities,Germany,13.16,30/06/2014,GB0009064097
TR Property,Property Securities,Ireland,0.5,30/06/2014,GB0009064097
TR Property,Property Securities,Italy,0.15,30/06/2014,GB0009064097
TR Property,Property Securities,Netherlands,4.84,30/06/2014,GB0009064097
TR Property,Property Securities,Norway,0.51,30/06/2014,GB0009064097
TR Property,Property Securities,Spain,0.61,30/06/2014,GB0009064097
TR Property,Property Securities,Sweden,7.39,30/06/2014,GB0009064097
TR Property,Property Securities,Switzerland,3.29,30/06/2014,GB0009064097
TR Property,Property Securities,UK,48.14,30/06/2014,GB0009064097
TR Property,Property Securities,Cash/Cash Equiv.,0.87,30/06/2014,GB0009064097
TR Property,Property Securities,Fixed Interest,0.89,30/06/2014,GB0009064097
Triple Point Income VCT,VCT Generalist,Not reported,,,
Triple Point Income VCT C shares,VCT Generalist Pre Qualifying,Not reported,,,
Triple Point VCT 2011,VCT Generalist,Not reported,,,
Troy Income & Growth,UK Equity Income,Switzerland,1.93,30/06/2014,GB0003708665
Troy Income & Growth,UK Equity Income,UK,87.11,30/06/2014,GB0003708665
Troy Income & Growth,UK Equity Income,USA,8.18,30/06/2014,GB0003708665
Troy Income & Growth,UK Equity Income,Cash/Cash Equiv.,2.78,30/06/2014,GB0003708665
Troy Income & Growth,UK Equity Income,Fixed Interest,0,30/06/2014,GB0003708665
TwentyFour Income,Sector Specialist: Debt,Not reported,,,
TwentyFour Select Monthly Income,Sector Specialist: Debt,Not reported,,,
UK Commercial Property,Property Direct - UK,Not reported,,,
Ukraine Opportunity,Country Specialists: Europe,Not reported,,,
Unicorn AIM VCT,VCT AIM Quoted,Not reported,,,
Utilico Emerging Markets,Global Emerging Markets,Ivory Coast,0.12,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Other African,0.77,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Lithuania,0.2,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Romania,2.14,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,UK,10.74,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Australia,0.69,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,China,0.65,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Hong Kong,29.64,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Indonesia,2.25,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Malaysia,16,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Philippines,7.87,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,South Korea,0.42,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Thailand,6.04,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Vietnam,0.33,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Brazil,9.23,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Chile,3.86,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Mexico,0.67,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Oman,0.68,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,USA,6.34,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Cash/Cash Equiv.,1.36,30/06/2014,BMG931151069
Utilico Emerging Markets,Global Emerging Markets,Fixed Interest,0,30/06/2014,BMG931151069
Utilico Investments,Split Capital Trust,Belgium,1.49,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,UK,38.77,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,Australia,18.52,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,New Zealand,16.28,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,USA,24.54,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,Bermuda,1.62,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,Cash/Cash Equiv.,-1.22,30/06/2014,BMG9314Y1003
Utilico Investments,Split Capital Trust,Fixed Interest,0,30/06/2014,BMG9314Y1003
Value and Income,UK Equity Income,UK,97.89,30/06/2014,GB0008484718
Value and Income,UK Equity Income,Cash/Cash Equiv.,2.11,30/06/2014,GB0008484718
Ventus 2 VCT,VCT Specialist: Environmental,Not reported,,,
Ventus 2 VCT C shares,VCT Specialist: Environmental,Not reported,,,
Ventus 2 VCT D shares,VCT Specialist: Environmental Pre Qualifying,Not reported,,,
Ventus VCT,VCT Specialist: Environmental,Not reported,,,
Ventus VCT C shares,VCT Specialist: Environmental,Not reported,,,
Ventus VCT D shares,VCT Specialist: Environmental Pre Qualifying,Not reported,,,
VinaCapital Vietnam Opportunity,Country Specialists: Asia Pacific,Not reported,,,
Witan,Global,South Africa,0.7,30/06/2014,GB0009744060
Witan,Global,India,0.51,30/06/2014,GB0009744060
Witan,Global,Czech Republic,0.02,30/06/2014,GB0009744060
Witan,Global,European Emerging,0.36,30/06/2014,GB0009744060
Witan,Global,Russia,0.21,30/06/2014,GB0009744060
Witan,Global,Austria,0.1,30/06/2014,GB0009744060
Witan,Global,Belgium,0.18,30/06/2014,GB0009744060
Witan,Global,Denmark,0.83,30/06/2014,GB0009744060
Witan,Global,Finland,0.25,30/06/2014,GB0009744060
Witan,Global,France,3.25,30/06/2014,GB0009744060
Witan,Global,Germany,1.94,30/06/2014,GB0009744060
